,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6
0,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,6.0,6.0,6.0,6.0,6.0,6.0,6.0
42,6.29624359,6.386921880000001,6.498807,6.644292,6.63837243,6.536370750000001,6.39741747,14.815879779999998,14.782309760000002,15.041264,15.377984,15.36428336,15.128204,14.80660144,23.214240009999997,23.06723201,23.471320249999998,23.996758999999997,25.4992827775,25.1074744375,24.5737277975,28.701977199999995,28.5202172,29.01983,29.669479999999997,29.6430467,29.187567499999997,27.128671252499995,36.22108672,35.99171072000001,36.622208,37.442048,39.7780461175,39.1668379375,38.334210657499995,81.70083072,76.75697232,81.91775907,89.77344767999999,95.6746875,95.30164199999999,94.584762375,190.95025801999998,185.50536389,192.57118832,202.90401068,212.597718885,210.428096625,205.8253909925
43,4.60942947,4.57759323,4.60942947,4.789169279999999,4.72224708,4.560752519999999,3.83739954,6.135863630000001,6.0934846700000005,6.135863630000001,6.37512512,6.286041320000001,6.07106708,4.753793460000001,14.109473650000004,14.012022850000001,14.109473650000004,14.857902079999999,14.65028288,14.14926272,13.59317648,21.048723680000005,20.90334512,21.048723680000005,21.86949632,21.563899520000003,20.82644288,17.06783676,22.012787360000004,21.86075024,22.012787360000004,23.184170239999997,22.86020264,22.078414159999998,21.21070094,49.42735924,44.798656,50.987944,55.734745,55.7759312,55.2840442,54.51436375,117.34363703000001,112.24585211000002,118.90422179000001,126.81060804,125.85860464000001,122.96998355999999,114.97727093
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.4,0.4,0.31,0.26,0.26,0.26,0.26,0.46,0.46,0.27,0.27,0.27,0.16,0.08,0.46,0.46,0.39,0.39,0.62,0.62,0.62,1.83,1.83,1.75,1.38,1.38,1.38,1.38,0.72,0.72,0.6,0.6,0.97,0.97,0.97,1.72,1.72,1.45,1.45,2.32,2.32,2.32,5.59,5.59,4.7700000000000005,4.35,5.82,5.709999999999999,5.629999999999999
56,2.77,2.77,2.77,2.77,2.77,2.77,2.77,3.82,3.82,3.82,3.82,3.82,3.82,3.82,10.73,10.73,10.73,10.73,12.29,12.29,12.29,15.9,15.9,15.9,15.9,15.9,15.9,15.9,16.74,16.74,16.74,16.74,19.17,19.17,19.17,40.2,40.2,40.2,40.2,46.03,46.03,46.03,90.16,90.16,90.16,90.16,99.98,99.98,99.98
57,6.12,6.12,6.12,6.28,6.28,6.28,6.28,12.81,12.81,12.81,13.08,13.08,13.08,13.08,25.04,25.04,25.04,25.04,25.38,25.38,25.38,26.85,26.85,26.85,26.85,26.86,26.86,26.86,39.06,39.06,39.06,39.06,39.59,39.59,39.59,93.78,93.78,93.78,93.78,95.06,95.06,95.06,203.66,203.66,203.66,204.09,206.25,206.25,206.25
58,6.77,6.8,6.8,6.87,6.9,6.9,6.9,15.89,16.05,16.05,16.25,16.25,16.25,16.25,27.91,27.74,27.74,28.44,28.44,28.44,28.44,29.05,29.05,29.05,29.05,29.23,29.23,29.23,43.54,43.27,43.27,44.36,44.36,44.36,44.36,104.54,103.89,103.89,106.51,106.51,106.51,106.51,227.7,226.8,226.8,231.48000000000002,231.69,231.69,231.69
59,7.0,7.03,7.03,7.03,7.03,7.03,7.03,16.65,16.87,16.87,16.87,16.87,16.87,16.87,28.7,29.6,29.6,29.6,29.6,29.6,29.6,29.46,29.5,29.5,29.5,29.5,29.5,29.5,44.78,46.18,46.18,46.18,46.18,46.18,46.18,107.51,110.87,110.87,110.87,110.87,110.87,110.87,234.10000000000002,240.05,240.05,240.05,240.05,240.05,240.05
60,6.99,7.02,7.02,7.02,7.02,7.02,7.02,16.77,16.94,16.94,16.94,16.94,16.94,16.94,29.3,29.79,29.79,29.79,29.79,29.79,29.79,29.33,29.41,29.41,29.41,29.41,29.41,29.41,45.71,46.47,46.47,46.47,46.47,46.47,46.47,109.75,111.57,111.57,111.57,111.57,111.57,111.57,237.85,241.2,241.2,241.2,241.2,241.2,241.2
61,6.99,7.0,7.0,7.0,7.0,7.0,7.0,16.9,16.98,16.98,16.98,16.98,16.98,16.98,29.05,30.12,30.12,30.12,30.12,30.12,30.12,29.1,29.28,29.28,29.28,29.28,29.28,29.28,45.32,46.99,46.99,46.99,46.99,46.99,46.99,108.81,112.82,112.82,112.82,112.82,112.82,112.82,236.17,243.19,243.19,243.19,243.19,243.19,243.19
62,7.13,7.13,7.13,7.13,7.13,7.13,7.13,17.21,17.21,17.21,17.21,17.21,17.21,17.21,28.8,30.26,30.26,30.26,30.26,30.26,30.26,29.21,29.3,29.3,29.3,29.3,29.3,29.3,44.52,46.78,46.78,46.78,46.78,46.78,46.78,106.89,112.31,112.31,112.31,112.31,112.31,112.31,233.76,242.99,242.99,242.99,242.99,242.99,242.99
63,5.91,6.97,6.97,6.97,6.97,6.97,6.97,14.1,16.8,16.8,16.8,16.8,16.8,16.8,27.94,29.91,29.91,29.91,29.91,29.91,29.91,24.99,29.24,29.24,29.24,29.24,29.24,29.24,43.59,46.66,46.66,46.66,46.66,46.66,46.66,104.66,112.02,112.02,112.02,112.02,112.02,112.02,221.19,241.59999999999997,241.59999999999997,241.59999999999997,241.59999999999997,241.59999999999997,241.59999999999997
64,5.05,6.92,6.92,6.92,6.92,6.92,6.92,11.83,16.47,16.47,16.47,16.47,16.47,16.47,27.71,29.24,29.24,29.24,29.24,29.24,29.24,21.42,29.28,29.28,29.28,29.28,29.28,29.28,43.23,45.61,45.61,45.61,45.61,45.61,45.61,103.79,109.52,109.52,109.52,109.52,109.52,109.52,213.03000000000003,237.04,237.04,237.04,237.04,237.04,237.04
65,3.55,6.84,6.84,6.84,6.84,6.84,6.84,8.47,16.2,16.2,16.2,16.2,16.2,16.2,26.84,22.14,22.14,22.14,27.35,27.35,27.35,14.77,28.61,28.61,28.61,29.15,29.15,29.15,41.87,34.54,34.54,34.54,42.67,42.67,42.67,100.52,82.94,82.94,82.94,102.44,102.44,102.44,196.01999999999998,191.26999999999998,191.26999999999998,191.26999999999998,224.64999999999998,224.64999999999998,224.64999999999998
66,6.23,6.36,6.36,6.36,6.36,6.36,6.36,14.66,14.72,14.72,14.72,14.72,14.72,14.72,22.97,22.97,22.97,22.97,24.43,24.43,24.43,28.4,28.4,28.4,28.4,28.4,28.4,26.97,35.84,35.84,35.84,35.84,38.11,38.11,38.11,86.04,86.04,86.04,86.04,91.5,91.5,91.5,194.14,194.32999999999998,194.32999999999998,194.32999999999998,203.51999999999998,203.51999999999998,202.09
67,4.59,4.59,4.59,4.59,4.59,4.59,4.02,6.11,6.11,6.11,6.11,6.11,6.11,4.98,14.05,14.05,14.05,14.24,14.24,14.24,14.24,20.96,20.96,20.96,20.96,20.96,20.96,17.88,21.92,21.92,21.92,22.22,22.22,22.22,22.22,52.63,52.63,52.63,53.35,53.35,53.35,53.35,120.25999999999999,120.25999999999999,120.25999999999999,121.47,121.47,121.47,116.69
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
